Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Target
37455,443,6,78,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,37128205.12820513,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,64,0.0,25641.02564102564,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,155,0,0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,78.0,MITM ARP Spoofing
53182,9020,6,142,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21126.76056338028,71.0,0.0,71.0,71.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,14084.50704225352,7042.253521126761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32600,0,0,0.0,0.0,0.0,0.0,71.0,0.0,71.0,71.0,MITM ARP Spoofing
57711,443,6,117,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24752136.75213675,17094.017094017094,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,64,0.0,17094.017094017094,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,164,0,0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,MITM ARP Spoofing
56247,443,6,158,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18987.3417721519,79.0,7.071067811865476,84.0,74.0,0.0,0.0,0.0,0.0,0.0,158.0,79.0,7.071067811865476,84.0,74.0,0,0,0,0,0,60,0.0,18987.3417721519,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,65535,0,0,0.0,0.0,0.0,0.0,79.0,7.071067811865476,84.0,74.0,MITM ARP Spoofing
40399,443,6,87,1,1,1460.0,1460.0,1460.0,1460.0,1460.0,0.0,1460.0,1460.0,1460.0,0.0,33563218.3908046,22988.50574712644,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11494.25287356322,11494.25287356322,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2190.0,1460.0,1460.0,0,0,0,0,0,0,1,1460,1,1460,-1,32120,1,0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,87.0,MITM ARP Spoofing
58549,8100,6,123,1,1,1460.0,1460.0,1460.0,1460.0,1460.0,0.0,1460.0,1460.0,1460.0,0.0,23739837.398373984,16260.162601626012,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8130.081300813006,8130.081300813006,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2190.0,1460.0,1460.0,0,0,0,0,0,0,1,1460,1,1460,-1,15544,1,0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,123.0,MITM ARP Spoofing
45348,443,6,118,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24542372.88135593,16949.15254237288,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,0,0,0,0,0,64,0.0,16949.15254237288,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,118.0,MITM ARP Spoofing
36463,443,6,176,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24681818.181818184,17045.454545454544,88.0,26.87005768508881,107.0,69.0,0.0,0.0,0.0,0.0,0.0,176.0,88.0,26.87005768508881,107.0,69.0,0,0,0,0,0,96,0.0,17045.454545454544,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,35,0,0,0.0,0.0,0.0,0.0,88.0,26.87005768508881,107.0,69.0,MITM ARP Spoofing
53190,9020,6,159,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18867.924528301886,79.5,3.5355339059327378,82.0,77.0,77.0,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,12578.61635220126,6289.30817610063,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32728,0,0,0.0,0.0,0.0,0.0,79.5,3.5355339059327378,82.0,77.0,MITM ARP Spoofing
53190,9020,6,148,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20270.27027027027,74.0,2.8284271247461903,76.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13513.513513513511,6756.756756756757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32594,0,0,0.0,0.0,0.0,0.0,74.0,2.8284271247461903,76.0,72.0,MITM ARP Spoofing
53264,9020,6,78,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12820.51282051282,12820.51282051282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31902,0,0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,78.0,MITM ARP Spoofing
52779,443,6,149,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.228187919463,74.5,2.1213203435596424,76.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13422.818791946307,6711.4093959731545,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,2898,0,0,0.0,0.0,0.0,0.0,74.5,2.1213203435596424,76.0,73.0,MITM ARP Spoofing
50319,7000,6,122,0,2,0.0,2748.0,0.0,0.0,0.0,0.0,1460.0,1288.0,1374.0,121.6223663640862,22524590.16393443,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,122.0,122.0,0,1,0,0,0,40,0.0,16393.442622950817,1288.0,1460.0,1402.666666666667,99.30424630061565,9861.333333333334,0,0,0,1,1,0,0,0,0.0,2104.0,0.0,1374.0,0,0,0,0,0,0,0,0,2,2748,-1,30016,0,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,MITM ARP Spoofing
48536,443,6,179,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,16178770.949720671,11173.1843575419,179.0,0.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,0.0,179.0,179.0,0,0,0,0,0,64,0.0,11173.1843575419,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,31,0,0,0.0,0.0,0.0,0.0,179.0,0.0,179.0,179.0,MITM ARP Spoofing
51554,443,6,72,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,40222222.222222224,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,64,0.0,27777.777777777777,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,72.0,MITM ARP Spoofing
58523,8100,6,145,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20689.6551724138,72.5,0.7071067811865476,73.0,72.0,0.0,0.0,0.0,0.0,0.0,145.0,72.5,0.7071067811865476,73.0,72.0,0,0,0,0,0,60,0.0,20689.6551724138,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,15606,0,0,0.0,0.0,0.0,0.0,72.5,0.7071067811865476,73.0,72.0,MITM ARP Spoofing
53190,9020,6,140,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21428.57142857143,70.0,0.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,14285.714285714286,7142.857142857143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32690,0,0,0.0,0.0,0.0,0.0,70.0,0.0,70.0,70.0,MITM ARP Spoofing
53190,9020,6,145,0,3,0.0,4164.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,28717241.379310343,20689.6551724138,72.5,2.1213203435596424,74.0,71.0,0.0,0.0,0.0,0.0,0.0,145.0,72.5,2.1213203435596424,74.0,71.0,0,1,0,0,0,96,0.0,20689.6551724138,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,1,1,0,0,0,0.0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0.0,0.0,72.5,2.1213203435596424,74.0,71.0,MITM ARP Spoofing
43436,8281,6,154,0,2,0.0,2920.0,0.0,0.0,0.0,0.0,1460.0,1460.0,1460.0,0.0,18961038.96103896,12987.012987012988,154.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,0.0,154.0,154.0,0,0,0,0,0,40,0.0,12987.012987012988,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,16616,0,0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,154.0,MITM ARP Spoofing
59878,443,6,148,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20270.27027027027,74.0,1.4142135623730951,75.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13513.513513513511,6756.756756756757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,4346,0,0,0.0,0.0,0.0,0.0,74.0,1.4142135623730951,75.0,73.0,MITM ARP Spoofing
51554,443,6,107,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,27065420.560747664,18691.58878504673,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,107.0,107.0,0,0,0,0,0,64,0.0,18691.58878504673,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,107.0,0.0,107.0,107.0,MITM ARP Spoofing
53190,9020,6,125,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,22208000.0,16000.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,125.0,125.0,0,0,0,0,0,64,0.0,16000.0,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,125.0,0.0,125.0,125.0,MITM ARP Spoofing
53190,9020,6,145,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20689.6551724138,72.5,0.7071067811865476,73.0,72.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13793.103448275862,6896.551724137931,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32594,0,0,0.0,0.0,0.0,0.0,72.5,0.7071067811865476,73.0,72.0,MITM ARP Spoofing
443,56826,17,122,1,1,18.0,39.0,18.0,18.0,18.0,0.0,39.0,39.0,39.0,0.0,467213.1147540984,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8196.721311475409,8196.721311475409,18.0,39.0,32.0,12.12435565298214,147.0,0,0,0,0,0,0,0,0,1.0,48.0,18.0,39.0,0,0,0,0,0,0,1,18,1,39,-1,-1,1,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,MITM ARP Spoofing
45348,443,6,84,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,34476190.47619048,23809.52380952381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,84.0,0,0,0,0,0,64,0.0,23809.52380952381,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,41,0,0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,MITM ARP Spoofing
33730,443,6,75,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,38613333.333333336,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,64,0.0,26666.66666666667,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,41,0,0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,MITM ARP Spoofing
53190,9020,6,146,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20547.945205479453,73.0,0.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,13698.6301369863,6849.315068493151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32685,0,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,MITM ARP Spoofing
53190,9020,6,77,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.025974025968,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12987.012987012988,12987.012987012988,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32505,0,0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,77.0,MITM ARP Spoofing
34251,443,6,116,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24965517.24137931,17241.379310344826,116.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0,116.0,116.0,0,0,0,0,0,64,0.0,17241.379310344826,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,41,0,0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,116.0,MITM ARP Spoofing
45594,443,6,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.513513513511,13513.513513513511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,772,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,MITM ARP Spoofing
37455,443,6,115,0,2,0.0,1957.0,0.0,0.0,0.0,0.0,1448.0,509.0,978.5,663.9732675341681,17017391.304347824,17391.304347826088,115.0,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,0.0,115.0,115.0,0,0,0,0,0,64,0.0,17391.304347826088,509.0,1448.0,1135.0,542.1319027690586,293907.0,0,0,0,0,1,0,0,0,0.0,1702.5,0.0,978.5,0,0,0,0,0,0,0,0,2,1957,-1,155,0,0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,115.0,MITM ARP Spoofing
53190,9020,6,85,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11764.70588235294,11764.70588235294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32505,0,0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,85.0,MITM ARP Spoofing
33865,443,6,114,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,25403508.77192983,17543.859649122805,114.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,114.0,114.0,0,0,0,0,0,64,0.0,17543.859649122805,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,114.0,MITM ARP Spoofing
53182,9020,6,156,0,3,0.0,4164.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,26692307.69230769,19230.76923076923,78.0,1.4142135623730951,79.0,77.0,0.0,0.0,0.0,0.0,0.0,156.0,78.0,1.4142135623730951,79.0,77.0,0,0,0,0,0,96,0.0,19230.76923076923,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1850.666666666667,0.0,1388.0,0,0,0,0,0,0,0,0,3,4164,-1,1869,0,0,0.0,0.0,0.0,0.0,78.0,1.4142135623730951,79.0,77.0,MITM ARP Spoofing
37627,80,6,141,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21276.59574468085,70.5,0.7071067811865476,71.0,70.0,71.0,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,14184.397163120566,7092.198581560283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,5200,0,0,0.0,0.0,0.0,0.0,70.5,0.7071067811865476,71.0,70.0,MITM ARP Spoofing
53190,9020,6,141,0,3,0.0,2806.0,0.0,0.0,0.0,0.0,1388.0,30.0,935.3333333333336,784.0416655595117,19900709.219858155,21276.59574468085,70.5,2.1213203435596424,72.0,69.0,0.0,0.0,0.0,0.0,0.0,141.0,70.5,2.1213203435596424,72.0,69.0,0,0,0,0,0,96,0.0,21276.59574468085,30.0,1388.0,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0.0,1398.0,0.0,935.3333333333336,0,0,0,0,0,0,0,0,3,2806,-1,1869,0,0,0.0,0.0,0.0,0.0,70.5,2.1213203435596424,72.0,69.0,MITM ARP Spoofing
53186,9020,6,80,1,1,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,2400000.0,25000.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12499.999999999998,12499.999999999998,0.0,192.0,64.0,110.85125168440815,12288.0,0,0,0,0,1,0,0,0,1.0,96.0,192.0,0.0,0,0,0,0,0,0,1,192,1,0,-1,32791,1,0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,80.0,MITM ARP Spoofing
53182,9020,6,94,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21276.595744680853,94.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10638.297872340429,10638.297872340429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,94.0,0.0,94.0,94.0,MITM ARP Spoofing
57711,443,6,177,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,16361581.920903957,11299.435028248588,177.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,177.0,177.0,0,0,0,0,0,64,0.0,11299.435028248588,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,164,0,0,0.0,0.0,0.0,0.0,177.0,0.0,177.0,177.0,MITM ARP Spoofing
43141,443,6,156,0,3,0.0,1845.0,0.0,0.0,0.0,0.0,1400.0,107.0,615.0,689.5716061439882,11826923.076923078,19230.76923076923,78.0,5.656854249492381,82.0,74.0,0.0,0.0,0.0,0.0,0.0,156.0,78.0,5.656854249492381,82.0,74.0,0,0,0,0,0,60,0.0,19230.76923076923,107.0,1400.0,811.25,686.3397482296942,471062.25,0,0,0,0,1,0,0,0,0.0,1081.6666666666667,0.0,615.0,0,0,0,0,0,0,0,0,3,1845,-1,119,0,0,0.0,0.0,0.0,0.0,78.0,5.656854249492381,82.0,74.0,MITM ARP Spoofing
48305,443,6,176,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,16454545.454545457,11363.636363636364,176.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,0.0,176.0,176.0,0,0,0,0,0,64,0.0,11363.636363636364,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,37,0,0,0.0,0.0,0.0,0.0,176.0,0.0,176.0,176.0,MITM ARP Spoofing
51902,443,6,149,0,3,0.0,2976.0,0.0,0.0,0.0,0.0,1448.0,80.0,992.0,789.8151682514081,19973154.362416107,20134.228187919463,74.5,0.7071067811865476,75.0,74.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,0.7071067811865476,75.0,74.0,0,0,0,0,0,96,0.0,20134.228187919463,80.0,1448.0,1106.0,684.0,467856.0,0,0,0,0,1,0,0,0,0.0,1474.666666666667,0.0,992.0,0,0,0,0,0,0,0,0,3,2976,-1,31,0,0,0.0,0.0,0.0,0.0,74.5,0.7071067811865476,75.0,74.0,MITM ARP Spoofing
33493,443,6,135,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,21451851.85185185,14814.814814814814,135.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,0.0,135.0,135.0,0,0,0,0,0,64,0.0,14814.814814814814,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,43,0,0,0.0,0.0,0.0,0.0,135.0,0.0,135.0,135.0,MITM ARP Spoofing
58537,8100,6,118,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16949.15254237288,118.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,118.0,118.0,0,0,0,0,0,40,0.0,16949.15254237288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16416,0,0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,118.0,MITM ARP Spoofing
53190,9020,6,120,0,2,0.0,1389.0,0.0,0.0,0.0,0.0,1388.0,1.0,694.5,980.7571055057414,11575000.0,16666.666666666668,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,0,64,0.0,16666.666666666668,1.0,1388.0,925.6666666666669,800.7848233660109,641256.3333333333,0,0,0,0,1,0,0,0,0.0,1388.5,0.0,694.5,0,0,0,0,0,0,0,0,2,1389,-1,1869,0,0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,MITM ARP Spoofing
