ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
1556427039,192.168.1.33,7870.0,192.168.1.193,49161.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.37,33543.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,60.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427019,192.168.1.193,49160.0,192.168.1.33,7870.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,200.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427167,192.168.1.37,43549.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,52.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427013,192.168.1.37,46107.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,127.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427040,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427008,192.168.1.33,43433.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427037,192.168.1.33,43423.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,60.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427018,192.168.1.33,41969.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,184.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427023,192.168.1.37,36191.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,S0,0.0,1.0,60.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427167,192.168.1.37,41963.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,RSTRH,0.0,0.0,0.0,1.0,40.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,32997.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,60.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427027,192.168.1.33,33643.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427173,192.168.1.33,33803.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,RSTRH,0.0,0.0,0.0,1.0,40.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427168,192.168.1.193,49159.0,192.168.1.37,8001.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,168.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427167,192.168.1.37,8001.0,192.168.1.193,49159.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427040,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427019,192.168.1.33,7870.0,192.168.1.193,49160.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556426980,192.168.1.37,33513.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,SH,0.0,1.0,1205.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427018,192.168.1.33,43923.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1147.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427077,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,150.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.37,44819.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,RSTRH,0.0,0.0,0.0,1.0,40.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.33,7870.0,192.168.1.193,49161.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427008,192.168.1.33,43433.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,S0,0.0,1.0,60.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427029,192.168.1.37,38659.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427173,192.168.1.33,45071.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556426981,192.168.1.37,8001.0,192.168.1.193,49159.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,39745.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427023,192.168.1.37,36983.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427040,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427173,192.168.1.33,42787.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,52.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427029,192.168.1.37,46009.0,192.168.1.193,135.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427037,192.168.1.33,7870.0,192.168.1.193,49161.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427018,192.168.1.33,43447.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,SH,0.0,1.0,1205.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427018,192.168.1.33,44531.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427029,192.168.1.37,38659.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,52.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427038,192.168.1.33,7870.0,192.168.1.193,49161.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427174,192.168.1.33,7870.0,192.168.1.193,49160.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427023,192.168.1.37,46339.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.37,38945.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,32997.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,SH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427075,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.37,34539.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556426980,192.168.1.37,8001.0,192.168.1.193,49159.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556426980,192.168.1.37,35541.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,184.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427018,192.168.1.33,42067.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427037,192.168.1.33,36251.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427167,192.168.1.37,38057.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,0.0,0.0,1.0,52.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427173,192.168.1.33,42787.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,184.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427174,192.168.1.33,7870.0,192.168.1.193,49160.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.193,49162.0,192.168.1.37,8001.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,43433.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1229.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427037,192.168.1.33,37095.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427078,192.168.1.37,8001.0,192.168.1.193,49162.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427039,192.168.1.37,38659.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,105.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427167,192.168.1.37,34547.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427163,192.168.1.33,42089.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,188.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556426980,192.168.1.37,37673.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427023,192.168.1.37,46301.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,SH,0.0,1.0,1205.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427146,192.168.1.33,45189.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427157,192.168.1.33,7870.0,192.168.1.193,49158.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427156,192.168.1.33,35977.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,184.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427237,192.168.1.195,52002.0,192.168.1.79,9197.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,432.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427320,192.168.1.152,1880.0,192.168.1.190,47979.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,541.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427237,fe80::ec60:8ae2:74c1:9413,61575.0,ff02::c,3702.0,udp,-,0.0,0.0,0.0,S0,0.0,1.0,1140.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427387,192.168.1.190,47979.0,192.168.1.152,1880.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,52.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427360,192.168.1.152,1880.0,192.168.1.190,47979.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,411.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427187,192.168.1.152,1880.0,192.168.1.190,47979.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,429.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427236,fe80::ec60:8ae2:74c1:9413,143.0,ff02::16,0.0,icmp,-,0.0,0.0,0.0,OTH,0.0,1.0,76.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427209,192.168.1.152,1880.0,192.168.1.190,47979.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,411.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427239,192.168.1.195,52022.0,192.168.1.1,41952.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427358,192.168.1.79,9197.0,192.168.1.195,52074.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427299,192.168.1.79,9197.0,192.168.1.195,52054.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427363,192.168.1.1,41952.0,192.168.1.195,52093.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427401,192.168.1.79,33130.0,192.168.1.255,15600.0,udp,-,0.0,0.0,0.0,S0,0.0,1.0,63.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,0.0,normal
1556427367,192.168.1.33,7870.0,192.168.1.193,49164.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427251,192.168.1.37,34603.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427208,192.168.1.37,8001.0,192.168.1.193,49161.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427412,192.168.1.33,7870.0,192.168.1.193,49165.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427251,192.168.1.37,8001.0,192.168.1.193,49163.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427208,192.168.1.193,49161.0,192.168.1.37,8001.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,40.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427293,192.168.1.193,49160.0,192.168.1.33,7870.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,376.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
1556427410,192.168.1.33,46017.0,192.168.1.193,445.0,tcp,-,0.0,0.0,0.0,OTH,0.0,1.0,1500.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,ransomware
