Src_Port,Dst_Port,Protocol,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Target
6267,19604,6,548,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3649.635036496352,548.0,0.0,548.0,548.0,0.0,0.0,0.0,0.0,0.0,548.0,548.0,0.0,548.0,548.0,0,0,0,0,0,40,0.0,3649.635036496352,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
2959,554,6,4385,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.10034207525655,4385.0,0.0,4385.0,4385.0,0.0,0.0,0.0,0.0,0.0,4385.0,4385.0,0.0,4385.0,4385.0,0,0,0,0,0,44,0.0,456.10034207525655,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4385.0,0.0,4385.0,4385.0,DoS
2631,19604,6,2351,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.7018290089325,2351.0,0.0,2351.0,2351.0,0.0,0.0,0.0,0.0,0.0,2351.0,2351.0,0.0,2351.0,2351.0,0,0,0,0,0,40,0.0,850.7018290089325,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,2351.0,0.0,2351.0,2351.0,DoS
6280,19604,6,3358,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.5926146515782,3358.0,0.0,3358.0,3358.0,0.0,0.0,0.0,0.0,0.0,3358.0,3358.0,0.0,3358.0,3358.0,0,0,0,0,0,40,0.0,595.5926146515782,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,3358.0,0.0,3358.0,3358.0,DoS
6294,19604,6,1123,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.943900267141,1123.0,0.0,1123.0,1123.0,0.0,0.0,0.0,0.0,0.0,1123.0,1123.0,0.0,1123.0,1123.0,0,0,0,0,0,40,0.0,1780.943900267141,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,1123.0,0.0,1123.0,1123.0,DoS
8525,19604,6,5138,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.8847800700662,2569.0,2347.5945135393376,4229.0,909.0,0.0,0.0,0.0,0.0,0.0,5138.0,5138.0,0.0,5138.0,5138.0,0,0,0,0,20,40,194.62826002335527,389.2565200467108,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,909.0,0.0,909.0,909.0,4229.0,0.0,4229.0,4229.0,DoS
5732,554,6,2016,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.063492063492,2016.0,0.0,2016.0,2016.0,0.0,0.0,0.0,0.0,0.0,2016.0,2016.0,0.0,2016.0,2016.0,0,0,0,0,0,44,0.0,992.063492063492,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2016.0,0.0,2016.0,2016.0,DoS
4683,554,6,2356,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.8964346349745,2356.0,0.0,2356.0,2356.0,0.0,0.0,0.0,0.0,0.0,2356.0,2356.0,0.0,2356.0,2356.0,0,0,0,0,0,44,0.0,848.8964346349745,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2356.0,0.0,2356.0,2356.0,DoS
6403,554,6,17427,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.76444597463708,17427.0,0.0,17427.0,17427.0,0.0,0.0,0.0,0.0,0.0,17427.0,17427.0,0.0,17427.0,17427.0,0,0,0,0,0,44,0.0,114.76444597463708,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,17427.0,0.0,17427.0,17427.0,DoS
8297,554,6,2079,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.000962000962,2079.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,0.0,2079.0,2079.0,0.0,2079.0,2079.0,0,0,0,0,0,44,0.0,962.000962000962,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2079.0,0.0,2079.0,2079.0,DoS
4458,554,6,13910,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.78145219266713,13910.0,0.0,13910.0,13910.0,0.0,0.0,0.0,0.0,0.0,13910.0,13910.0,0.0,13910.0,13910.0,0,0,0,0,0,44,0.0,143.78145219266713,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,13910.0,0.0,13910.0,13910.0,DoS
8212,554,6,2944,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.3478260869565,2944.0,0.0,2944.0,2944.0,0.0,0.0,0.0,0.0,0.0,2944.0,2944.0,0.0,2944.0,2944.0,0,0,0,0,0,44,0.0,679.3478260869565,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2944.0,0.0,2944.0,2944.0,DoS
1070,554,6,1697,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.5503830288744,1697.0,0.0,1697.0,1697.0,0.0,0.0,0.0,0.0,0.0,1697.0,1697.0,0.0,1697.0,1697.0,0,0,0,0,0,44,0.0,1178.5503830288744,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,1697.0,0.0,1697.0,1697.0,DoS
5497,19604,6,437,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.659038901602,437.0,0.0,437.0,437.0,0.0,0.0,0.0,0.0,0.0,437.0,437.0,0.0,437.0,437.0,0,0,0,0,0,40,0.0,4576.659038901602,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
8660,554,6,4016,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0079681274901,4016.0,0.0,4016.0,4016.0,0.0,0.0,0.0,0.0,0.0,4016.0,4016.0,0.0,4016.0,4016.0,0,0,0,0,0,44,0.0,498.0079681274901,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4016.0,0.0,4016.0,4016.0,DoS
2537,554,6,6076,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.1639236339697,6076.0,0.0,6076.0,6076.0,0.0,0.0,0.0,0.0,0.0,6076.0,6076.0,0.0,6076.0,6076.0,0,0,0,0,0,44,0.0,329.1639236339697,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,6076.0,0.0,6076.0,6076.0,DoS
5004,554,6,3871,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6623611469904,3871.0,0.0,3871.0,3871.0,0.0,0.0,0.0,0.0,0.0,3871.0,3871.0,0.0,3871.0,3871.0,0,0,0,0,0,44,0.0,516.6623611469904,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3871.0,0.0,3871.0,3871.0,DoS
6856,554,6,4966,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.7386226339106,4966.0,0.0,4966.0,4966.0,0.0,0.0,0.0,0.0,0.0,4966.0,4966.0,0.0,4966.0,4966.0,0,0,0,0,0,44,0.0,402.7386226339106,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4966.0,0.0,4966.0,4966.0,DoS
5082,554,6,4234,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.3665564478035,4234.0,0.0,4234.0,4234.0,0.0,0.0,0.0,0.0,0.0,4234.0,4234.0,0.0,4234.0,4234.0,0,0,0,0,0,44,0.0,472.3665564478035,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4234.0,0.0,4234.0,4234.0,DoS
5307,554,6,3847,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.8856251624642,3847.0,0.0,3847.0,3847.0,0.0,0.0,0.0,0.0,0.0,3847.0,3847.0,0.0,3847.0,3847.0,0,0,0,0,0,44,0.0,519.8856251624642,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3847.0,0.0,3847.0,3847.0,DoS
1537,554,6,4136,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.5589941972921,4136.0,0.0,4136.0,4136.0,0.0,0.0,0.0,0.0,0.0,4136.0,4136.0,0.0,4136.0,4136.0,0,0,0,0,0,44,0.0,483.5589941972921,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4136.0,0.0,4136.0,4136.0,DoS
2024,554,6,5611,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.44270183567994,5611.0,0.0,5611.0,5611.0,0.0,0.0,0.0,0.0,0.0,5611.0,5611.0,0.0,5611.0,5611.0,0,0,0,0,0,44,0.0,356.44270183567994,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,5611.0,0.0,5611.0,5611.0,DoS
3705,554,6,2536,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.6435331230284,2536.0,0.0,2536.0,2536.0,0.0,0.0,0.0,0.0,0.0,2536.0,2536.0,0.0,2536.0,2536.0,0,0,0,0,0,44,0.0,788.6435331230284,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2536.0,0.0,2536.0,2536.0,DoS
6209,554,6,6313,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8065895770632,6313.0,0.0,6313.0,6313.0,0.0,0.0,0.0,0.0,0.0,6313.0,6313.0,0.0,6313.0,6313.0,0,0,0,0,0,44,0.0,316.8065895770632,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,6313.0,0.0,6313.0,6313.0,DoS
6978,554,6,4389,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.684666210982,4389.0,0.0,4389.0,4389.0,0.0,0.0,0.0,0.0,0.0,4389.0,4389.0,0.0,4389.0,4389.0,0,0,0,0,0,44,0.0,455.684666210982,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4389.0,0.0,4389.0,4389.0,DoS
7236,554,6,16388,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.10129362948504,4097.0,4864.160016556472,10922.0,587.0,4879.0,2439.5,2566.0905089259813,4254.0,625.0,16388.0,16388.0,0.0,16388.0,16388.0,0,0,0,0,60,44,183.060776177691,122.040517451794,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,14600,0,0,1212.0,0.0,1212.0,1212.0,7588.0,4714.988016951899,10922.0,4254.0,DoS
4578,554,6,7066,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0911406736484,2355.333333333333,1441.091368835902,3772.0,891.0,0.0,0.0,0.0,0.0,0.0,7066.0,2355.333333333333,1441.091368835902,3772.0,891.0,0,0,0,0,0,92,0.0,566.0911406736484,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,14600,0,0,891.0,0.0,891.0,891.0,3087.5,968.0291834443836,3772.0,2403.0,DoS
4379,554,6,3112,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0102827763496,1556.0,1801.708078463323,2830.0,282.0,0.0,0.0,0.0,0.0,0.0,3112.0,3112.0,0.0,3112.0,3112.0,0,0,0,0,20,44,321.3367609254499,642.6735218508998,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,14600,0,0,282.0,0.0,282.0,282.0,2830.0,0.0,2830.0,2830.0,DoS
4708,554,6,3774,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.9417064122946,3774.0,0.0,3774.0,3774.0,0.0,0.0,0.0,0.0,0.0,3774.0,3774.0,0.0,3774.0,3774.0,0,0,0,0,0,44,0.0,529.9417064122946,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3774.0,0.0,3774.0,3774.0,DoS
7057,554,6,4708,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.8088360237893,4708.0,0.0,4708.0,4708.0,0.0,0.0,0.0,0.0,0.0,4708.0,4708.0,0.0,4708.0,4708.0,0,0,0,0,0,44,0.0,424.8088360237893,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4708.0,0.0,4708.0,4708.0,DoS
8443,554,6,4174,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.1566842357452,4174.0,0.0,4174.0,4174.0,0.0,0.0,0.0,0.0,0.0,4174.0,4174.0,0.0,4174.0,4174.0,0,0,0,0,0,44,0.0,479.1566842357452,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4174.0,0.0,4174.0,4174.0,DoS
3486,554,6,7263,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.36830510808204,7263.0,0.0,7263.0,7263.0,0.0,0.0,0.0,0.0,0.0,7263.0,7263.0,0.0,7263.0,7263.0,0,0,0,0,0,44,0.0,275.36830510808204,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,7263.0,0.0,7263.0,7263.0,DoS
6632,554,6,4093,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.6391399951136,4093.0,0.0,4093.0,4093.0,0.0,0.0,0.0,0.0,0.0,4093.0,4093.0,0.0,4093.0,4093.0,0,0,0,0,0,44,0.0,488.6391399951136,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4093.0,0.0,4093.0,4093.0,DoS
6775,554,6,3920,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.20408163265313,3920.0,0.0,3920.0,3920.0,0.0,0.0,0.0,0.0,0.0,3920.0,3920.0,0.0,3920.0,3920.0,0,0,0,0,0,44,0.0,510.20408163265313,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3920.0,0.0,3920.0,3920.0,DoS
6899,554,6,3826,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.7391531625718,3826.0,0.0,3826.0,3826.0,0.0,0.0,0.0,0.0,0.0,3826.0,3826.0,0.0,3826.0,3826.0,0,0,0,0,0,44,0.0,522.7391531625718,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3826.0,0.0,3826.0,3826.0,DoS
7401,554,6,4464,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0286738351255,4464.0,0.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0,4464.0,4464.0,0.0,4464.0,4464.0,0,0,0,0,0,44,0.0,448.0286738351255,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,4464.0,0.0,4464.0,4464.0,DoS
4152,554,6,2919,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.166152792052,2919.0,0.0,2919.0,2919.0,0.0,0.0,0.0,0.0,0.0,2919.0,2919.0,0.0,2919.0,2919.0,0,0,0,0,0,44,0.0,685.166152792052,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2919.0,0.0,2919.0,2919.0,DoS
2432,19604,6,1046,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0458891013384,1046.0,0.0,1046.0,1046.0,0.0,0.0,0.0,0.0,0.0,1046.0,1046.0,0.0,1046.0,1046.0,0,0,0,0,0,40,0.0,1912.0458891013384,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,1046.0,0.0,1046.0,1046.0,DoS
3150,554,6,2641,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.2889057175313,2641.0,0.0,2641.0,2641.0,0.0,0.0,0.0,0.0,0.0,2641.0,2641.0,0.0,2641.0,2641.0,0,0,0,0,0,44,0.0,757.2889057175313,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2641.0,0.0,2641.0,2641.0,DoS
1852,19604,6,1292,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.9876160990714,1292.0,0.0,1292.0,1292.0,0.0,0.0,0.0,0.0,0.0,1292.0,1292.0,0.0,1292.0,1292.0,0,0,0,0,0,40,0.0,1547.9876160990714,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,1292.0,0.0,1292.0,1292.0,DoS
6563,19604,6,849,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355.7126030624263,849.0,0.0,849.0,849.0,0.0,0.0,0.0,0.0,0.0,849.0,849.0,0.0,849.0,849.0,0,0,0,0,0,40,0.0,2355.7126030624263,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
4420,554,6,3079,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.5615459564792,3079.0,0.0,3079.0,3079.0,0.0,0.0,0.0,0.0,0.0,3079.0,3079.0,0.0,3079.0,3079.0,0,0,0,0,0,44,0.0,649.5615459564792,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3079.0,0.0,3079.0,3079.0,DoS
5565,19604,6,1341,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.4243102162563,1341.0,0.0,1341.0,1341.0,0.0,0.0,0.0,0.0,0.0,1341.0,1341.0,0.0,1341.0,1341.0,0,0,0,0,0,40,0.0,1491.4243102162563,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,1341.0,0.0,1341.0,1341.0,DoS
3010,554,6,10149,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0637501231648,10149.0,0.0,10149.0,10149.0,0.0,0.0,0.0,0.0,0.0,10149.0,10149.0,0.0,10149.0,10149.0,0,0,0,0,0,44,0.0,197.0637501231648,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,10149.0,0.0,10149.0,10149.0,DoS
6759,554,6,3378,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0663114268797,3378.0,0.0,3378.0,3378.0,0.0,0.0,0.0,0.0,0.0,3378.0,3378.0,0.0,3378.0,3378.0,0,0,0,0,0,44,0.0,592.0663114268797,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,3378.0,0.0,3378.0,3378.0,DoS
5325,554,6,7747,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.164450755131,7747.0,0.0,7747.0,7747.0,0.0,0.0,0.0,0.0,0.0,7747.0,7747.0,0.0,7747.0,7747.0,0,0,0,0,0,44,0.0,258.164450755131,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,7747.0,0.0,7747.0,7747.0,DoS
5596,554,6,2459,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.3387555917041,2459.0,0.0,2459.0,2459.0,0.0,0.0,0.0,0.0,0.0,2459.0,2459.0,0.0,2459.0,2459.0,0,0,0,0,0,44,0.0,813.3387555917041,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,14600,0,0,0.0,0.0,0.0,0.0,2459.0,0.0,2459.0,2459.0,DoS
