ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
1556540527,192.168.1.34,43388.0,107.154.150.167,443.0,tcp,ssl,21.858769,1216.0,14863.0,RSTO,0.0,26.0,2576.0,25.0,16171.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543904,192.168.1.1,5.0,192.168.1.31,1.0,icmp,-,63.031756,1456.0,0.0,OTH,0.0,52.0,2912.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543616,192.168.1.31,55479.0,192.168.1.1,53.0,udp,dns,0.009044,168.0,436.0,SF,0.0,4.0,280.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540778,192.168.1.31,39901.0,192.168.1.1,53.0,udp,dns,0.003072,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540731,192.168.1.31,52161.0,192.168.1.1,53.0,udp,dns,0.002795,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541258,192.168.1.31,55511.0,192.168.1.1,53.0,udp,dns,0.012661,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541490,192.168.1.31,37071.0,192.168.1.1,53.0,udp,dns,0.014296,43.0,161.0,SF,0.0,1.0,71.0,1.0,189.0,links.services.disqus.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540527,192.168.1.34,57488.0,192.168.1.1,53.0,udp,dns,0.017044,94.0,218.0,SF,0.0,2.0,150.0,2.0,274.0,pagead2.googlesyndication.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543659,192.168.1.31,45407.0,192.168.1.1,53.0,udp,dns,0.011294,168.0,430.0,SF,0.0,4.0,280.0,2.0,486.0,detectportal.firefox.com,1.0,28.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540538,192.168.1.34,41078.0,52.198.169.189,443.0,tcp,ssl,10.931499,992.0,4961.0,SF,0.0,13.0,1652.0,10.0,5489.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540534,192.168.1.34,42676.0,216.58.200.99,80.0,tcp,-,5.551285,0.0,0.0,SF,0.0,4.0,216.0,2.0,112.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540530,192.168.1.34,58201.0,192.168.1.1,53.0,udp,dns,0.013435,72.0,446.0,SF,0.0,2.0,128.0,2.0,502.0,graph.facebook.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543933,192.168.1.31,56337.0,192.168.1.1,53.0,udp,dns,0.0032,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541168,192.168.1.31,59455.0,192.168.1.1,53.0,udp,dns,0.002976,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546059,192.168.1.31,43189.0,192.168.1.1,53.0,udp,dns,0.01443,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543933,192.168.1.34,46564.0,172.217.25.162,443.0,tcp,ssl,0.318952,261.0,3172.0,SF,0.0,10.0,789.0,8.0,3596.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541691,192.168.1.31,41269.0,192.168.1.1,53.0,udp,dns,0.015894,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542995,192.168.1.31,38382.0,52.139.250.253,443.0,tcp,ssl,0.61908,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543571,192.168.1.31,41798.0,192.168.1.1,53.0,udp,dns,0.002922,168.0,436.0,SF,0.0,4.0,280.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542083,192.168.1.31,58390.0,192.168.1.1,53.0,udp,dns,0.598935,840.0,1744.0,SF,0.0,20.0,1400.0,8.0,1968.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541646,192.168.1.31,38669.0,192.168.1.1,53.0,udp,dns,0.004489,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540536,192.168.1.34,56744.0,13.211.4.94,443.0,tcp,ssl,12.487629,1745.0,6505.0,SF,0.0,18.0,2713.0,19.0,7621.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542653,192.168.1.31,60008.0,192.168.1.1,53.0,udp,dns,1.207906,1176.0,3270.0,SF,0.0,28.0,1960.0,15.0,3690.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541123,192.168.1.31,46979.0,192.168.1.1,53.0,udp,dns,0.015902,42.0,200.0,SF,0.0,1.0,70.0,1.0,228.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556545009,192.168.1.31,59869.0,192.168.1.1,53.0,udp,dns,0.002821,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540686,192.168.1.31,54589.0,192.168.1.1,53.0,udp,dns,0.013221,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540522,192.168.1.34,39593.0,192.168.1.1,53.0,udp,dns,0.013318,82.0,164.0,SF,0.0,2.0,138.0,2.0,220.0,safebrowsing.google.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540537,192.168.1.34,46978.0,192.168.1.1,53.0,udp,dns,1.4e-05,58.0,178.0,SF,0.0,2.0,114.0,2.0,234.0,s0.2mdn.net,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544139,192.168.1.31,37567.0,192.168.1.1,53.0,udp,dns,0.022941,84.0,1272.0,SF,0.0,2.0,140.0,6.0,1440.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540534,192.168.1.34,56722.0,13.211.4.94,443.0,tcp,ssl,14.416271,7868.0,77122.0,SF,0.0,26.0,9228.0,64.0,80458.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542735,192.168.1.34,44460.0,40.90.190.179,443.0,tcp,ssl,0.649774,269.0,3642.0,S2,3591.0,6.0,529.0,2.0,143.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540542,192.168.1.34,49592.0,104.244.36.20,443.0,tcp,ssl,5.906117,599.0,156.0,SF,0.0,8.0,1023.0,7.0,528.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543933,192.168.1.31,57528.0,101.119.11.11,80.0,tcp,http,366.244642,3456.0,4608.0,SF,0.0,237.0,23024.0,204.0,22556.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540538,192.168.1.34,39188.0,192.168.1.1,53.0,udp,dns,0.017226,88.0,132.0,SF,0.0,2.0,144.0,2.0,188.0,encrypted-tbn0.gstatic.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540642,192.168.1.31,37771.0,192.168.1.1,53.0,udp,dns,0.023383,42.0,200.0,SF,0.0,1.0,70.0,1.0,228.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543933,192.168.1.31,34804.0,192.168.1.1,53.0,udp,dns,0.014567,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546449,192.168.1.31,44685.0,192.168.1.1,53.0,udp,dns,15.422456,16800.0,44940.0,SF,0.0,400.0,28000.0,198.0,50484.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542566,192.168.1.31,48972.0,101.119.11.17,80.0,tcp,http,0.047661,288.0,0.0,S0,0.0,3.0,452.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540538,192.168.1.34,35275.0,192.168.1.1,53.0,udp,dns,0.015788,66.0,110.0,SF,0.0,2.0,122.0,2.0,166.0,www.gstatic.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543131,192.168.1.31,40424.0,40.90.190.179,443.0,tcp,ssl,0.617373,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540533,192.168.1.34,42644.0,216.58.200.99,80.0,tcp,http,16.050838,1740.0,2852.0,SF,0.0,13.0,2424.0,11.0,3432.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540528,192.168.1.34,42598.0,216.58.200.99,80.0,tcp,http,20.622907,3045.0,4991.0,SF,0.0,19.0,4041.0,17.0,5883.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540530,192.168.1.34,48066.0,216.58.200.98,443.0,tcp,ssl,19.04504,1877.0,5828.0,SF,0.0,27.0,3289.0,30.0,7396.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540642,192.168.1.31,42547.0,192.168.1.1,53.0,udp,dns,0.013643,84.0,430.0,SF,0.0,2.0,140.0,2.0,486.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540542,192.168.1.34,51206.0,173.194.221.94,443.0,tcp,ssl,6.53132,2492.0,4118.0,SF,0.0,20.0,3540.0,19.0,5122.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541490,192.168.1.31,60552.0,192.168.1.1,53.0,udp,dns,0.013272,86.0,292.0,SF,0.0,2.0,142.0,2.0,348.0,links.services.disqus.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541736,192.168.1.31,60313.0,192.168.1.1,53.0,udp,dns,0.013102,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541351,192.168.1.34,44407.0,192.168.1.1,53.0,udp,dns,0.002272,23.0,23.0,SF,0.0,1.0,51.0,1.0,51.0,local,1.0,6.0,3.0,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540533,192.168.1.34,42475.0,192.168.1.1,53.0,udp,dns,0.02732,86.0,332.0,SF,0.0,2.0,142.0,2.0,388.0,cdn.syndication.twimg.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542577,192.168.1.31,48972.0,101.119.11.17,80.0,tcp,-,282.600879,2017.0,2688.0,SF,0.0,36.0,3600.0,33.0,4404.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544051,192.168.1.31,34128.0,192.168.1.1,53.0,udp,dns,0.008624,84.0,1308.0,SF,0.0,2.0,140.0,6.0,1476.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543012,192.168.1.31,58538.0,52.114.74.45,443.0,tcp,ssl,1.367571,269.0,3750.0,RSTR,0.0,9.0,745.0,6.0,4058.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543659,192.168.1.31,47869.0,192.168.1.1,53.0,udp,dns,0.014095,168.0,424.0,SF,0.0,4.0,280.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543045,192.168.1.31,48992.0,101.119.11.17,80.0,tcp,http,293.946505,2304.0,3072.0,SF,0.0,48.0,4808.0,41.0,5212.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544094,192.168.1.31,37393.0,192.168.1.1,53.0,udp,dns,0.023613,84.0,1272.0,SF,0.0,2.0,140.0,6.0,1440.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544486,192.168.1.31,3.0,192.168.1.1,3.0,icmp,-,178.346667,10968.0,0.0,OTH,0.0,45.0,12228.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540543,192.168.1.34,60597.0,192.168.1.1,53.0,udp,dns,0.004541,66.0,160.0,SF,0.0,2.0,122.0,2.0,216.0,trc.taboola.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540686,192.168.1.31,36750.0,192.168.1.1,53.0,udp,dns,0.00375,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543939,192.168.1.31,51866.0,172.217.25.162,443.0,tcp,-,0.000202,0.0,440.0,RSTOS0,0.0,1.0,40.0,1.0,492.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546585,192.168.1.31,46464.0,192.168.1.1,53.0,udp,dns,8.242452,12474.0,35964.0,SF,0.0,297.0,20790.0,165.0,40584.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542083,192.168.1.31,48082.0,192.168.1.1,53.0,udp,dns,14.028798,11676.0,23654.0,SF,0.0,278.0,19460.0,115.0,26874.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544486,192.168.1.1,5.0,192.168.1.31,1.0,icmp,-,0.019788,56.0,0.0,OTH,0.0,2.0,112.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542083,192.168.1.31,58390.0,192.168.1.1,53.0,udp,dns,0.598935,840.0,1744.0,SF,0.0,20.0,1400.0,8.0,1968.0,detectportal.firefox.com,1.0,28.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540544,192.168.1.34,33402.0,104.16.161.13,443.0,tcp,ssl,0.327656,901.0,4569.0,SF,0.0,17.0,1613.0,15.0,5250.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544529,192.168.1.31,48521.0,192.168.1.1,53.0,udp,dns,0.032572,168.0,1744.0,SF,0.0,4.0,280.0,8.0,1968.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544966,192.168.1.31,54242.0,192.168.1.1,53.0,udp,dns,0.015931,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543450,192.168.1.31,40442.0,40.90.190.179,443.0,tcp,ssl,0.6173,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546585,192.168.1.31,60048.0,192.168.1.1,53.0,udp,dns,4.509833,3864.0,10838.0,SF,0.0,92.0,6440.0,49.0,12210.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542959,192.168.1.31,38372.0,52.139.250.253,443.0,tcp,ssl,0.622837,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544621,192.168.1.31,54429.0,192.168.1.1,53.0,udp,dns,0.003526,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542975,192.168.1.31,38376.0,52.139.250.253,443.0,tcp,ssl,0.618584,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546016,192.168.1.31,43406.0,192.168.1.1,53.0,udp,dns,0.016769,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540539,192.168.1.34,32928.0,151.101.30.49,443.0,tcp,ssl,0.085242,503.0,7124.0,SF,0.0,14.0,1215.0,13.0,7874.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541301,192.168.1.31,53116.0,192.168.1.1,53.0,udp,dns,0.044893,84.0,424.0,SF,0.0,2.0,140.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543089,192.168.1.31,52961.0,192.168.1.1,53.0,udp,dns,0.012446,168.0,424.0,SF,0.0,4.0,280.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543571,192.168.1.31,60534.0,192.168.1.1,53.0,udp,dns,0.020376,168.0,436.0,SF,0.0,4.0,280.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556544299,192.168.1.1,5.0,192.168.1.31,1.0,icmp,-,0.000337,112.0,0.0,OTH,0.0,4.0,224.0,0.0,0.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556546229,192.168.1.34,48374.0,40.90.189.152,443.0,tcp,ssl,0.632402,269.0,3642.0,SF,0.0,10.0,689.0,7.0,3934.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543904,192.168.1.31,41511.0,192.168.1.1,53.0,udp,dns,0.013419,94.0,218.0,SF,0.0,2.0,150.0,2.0,274.0,pagead2.googlesyndication.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542217,192.168.1.31,46584.0,192.168.1.1,53.0,udp,dns,5.801172,504.0,890.0,SF,0.0,12.0,840.0,4.0,1002.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543179,192.168.1.31,52540.0,192.168.1.1,53.0,udp,dns,0.012339,168.0,424.0,SF,0.0,4.0,280.0,2.0,480.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541123,192.168.1.31,57458.0,101.119.11.11,80.0,tcp,http,293.409078,2304.0,3072.0,SF,0.0,47.0,4756.0,38.0,5056.0,-,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540547,192.168.1.34,44893.0,192.168.1.1,53.0,udp,dns,0.015661,74.0,118.0,SF,0.0,2.0,130.0,2.0,174.0,accounts.google.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556541691,192.168.1.31,57653.0,192.168.1.1,53.0,udp,dns,0.003473,84.0,436.0,SF,0.0,2.0,140.0,2.0,492.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542655,192.168.1.31,37704.0,192.168.1.1,53.0,udp,dns,0.318036,504.0,1308.0,SF,0.0,12.0,840.0,6.0,1476.0,detectportal.firefox.com,1.0,28.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556542217,192.168.1.31,46584.0,192.168.1.1,53.0,udp,dns,5.801172,504.0,890.0,SF,0.0,12.0,840.0,4.0,1002.0,detectportal.firefox.com,1.0,1.0,0.0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540539,192.168.1.34,35559.0,192.168.1.1,53.0,udp,dns,0.203146,80.0,313.0,SF,0.0,2.0,136.0,2.0,369.0,imprlatbmp.taboola.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556540542,192.168.1.34,38475.0,192.168.1.1,53.0,udp,dns,0.030989,66.0,126.0,SF,0.0,2.0,122.0,2.0,182.0,csi.gstatic.com,1.0,1.0,0.0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
1556543659,192.168.1.31,45407.0,192.168.1.1,53.0,udp,dns,0.011294,168.0,430.0,SF,0.0,4.0,280.0,2.0,486.0,detectportal.firefox.com,1.0,28.0,0.0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,-,1.0,mitm
